age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,last_audit_team_id,loan_defaulted
18,16103.21,1.2,2386.82,60,7.11,743,2,0,1294.55,0,1
40,15000.0,1.9,9988.46,36,7.57,689,5,1,938.98,17,0
39,42818.35,13.8,6269.23,48,10.56,562,5,0,3407.5,17,0
25,126651.08,4.9,16893.56,48,8.7,653,1,2,10136.26,10,0
31,15000.0,3.4,29486.38,36,6.05,828,1,0,352.3,0,1
32,27377.72,5.5,40241.67,48,9.1,660,3,0,1278.15,13,0
34,28061.87,0.1,28644.1,48,11.51,507,3,0,1591.05,5,1
40,85583.44,0.0,3925.29,48,10.55,587,0,2,7031.36,3,0
28,53036.5,2.1,6716.89,48,5.25,835,2,0,4264.26,6,0
47,32485.81,0.5,8228.45,12,8.88,671,0,0,1988.02,16,0
32,65254.26,8.2,21452.3,36,9.59,613,0,0,4749.77,3,0
31,43026.48,5.6,5223.42,24,9.56,638,3,0,3345.56,3,0
33,39013.68,1.4,32662.41,36,10.39,611,2,0,2191.22,6,0
38,40281.2,0.5,20793.24,48,8.72,701,1,0,2842.09,1,0
22,15000.0,4.9,8786.27,48,8.45,678,3,0,1033.64,5,1
47,17783.42,9.4,5526.96,48,7.48,731,2,1,1348.37,13,0
30,18437.92,13.4,6253.6,36,10.05,641,2,1,1334.56,17,0
28,102775.88,5.6,9302.91,48,11.97,499,3,0,8319.81,11,0
34,22711.34,1.2,12794.08,36,8.86,634,4,0,1486.6,7,0
38,74251.09,6.7,7939.55,12,12.62,475,7,1,5479.87,5,1
18,22434.21,5.5,15655.54,48,10.77,592,3,0,1466.64,14,0
32,37908.88,8.5,61834.18,24,10.31,604,0,1,296.88,7,0
32,15000.0,2.7,21414.21,24,11.32,474,3,0,248.75,1,0
35,46959.46,13.0,14338.36,36,8.23,676,4,0,3462.45,13,0
38,60776.51,2.7,29968.46,36,11.94,505,2,0,4070.19,11,0
41,50776.72,5.6,13222.65,36,13.86,383,4,0,3780.37,5,1
33,68515.1,12.0,18418.39,48,7.02,748,1,0,5268.37,17,0
25,136432.91,12.3,9881.36,36,6.93,716,5,0,11064.62,2,1
45,35565.71,1.6,10507.12,24,7.83,682,5,0,2489.42,10,0
45,21487.64,1.9,1135.79,60,8.28,707,4,0,1767.45,13,0
21,67988.62,3.3,11420.9,12,7.47,703,5,1,4675.03,11,0
35,51231.54,3.5,19946.67,24,7.08,760,2,0,3375.51,13,0
36,47709.86,10.8,26887.02,60,8.59,653,3,0,3423.03,16,0
28,53444.86,2.6,9689.76,12,13.16,467,4,0,3587.55,8,1
37,15000.0,2.3,39760.62,48,6.85,749,1,0,300.65,15,1
27,29642.92,8.1,13114.75,12,6.8,779,4,0,1336.68,17,0
18,73470.35,6.4,14925.15,60,9.58,633,4,0,5808.49,7,0
40,21974.82,4.6,18926.44,12,7.73,699,3,0,187.22,0,1
31,21188.31,9.4,14065.65,48,9.24,642,2,0,1414.06,9,0
35,26781.41,2.0,36873.06,12,8.77,635,6,0,-988.89,13,0
35,206674.6,12.3,5046.53,36,11.44,552,3,0,17056.61,2,1
21,51063.24,1.5,40468.86,48,12.4,505,6,0,3181.6,2,1
31,15000.0,3.1,14154.91,48,9.23,638,1,1,896.21,16,0
43,28051.06,1.8,15185.52,36,6.65,746,5,0,1871.13,11,0
31,67889.27,0.5,34654.63,48,5.58,829,4,2,4850.23,5,1
24,58734.3,0.6,12115.48,24,7.69,691,4,0,4348.29,13,0
46,40229.28,9.9,8797.64,36,12.79,442,2,1,3056.9,17,0
30,16636.05,12.7,9035.04,24,12.31,446,3,0,959.72,11,0
49,33203.22,5.5,4594.3,60,11.02,549,1,1,2667.0,0,1
27,29845.88,10.5,47895.66,24,9.33,640,3,0,291.8,10,0
44,22540.16,3.7,9302.12,36,9.78,609,5,0,1579.15,12,0
31,85791.97,10.3,18624.9,36,9.91,617,3,0,6549.14,12,0
18,83444.12,3.2,17718.82,36,10.17,594,3,1,6380.52,13,0
32,60509.69,0.4,14075.35,36,8.6,688,2,1,4597.5,7,0
35,62856.65,14.5,40168.22,24,10.14,591,2,0,3381.9,8,1
29,15000.0,1.5,15046.2,24,5.78,787,1,2,584.63,1,0
24,45974.05,0.4,6610.95,24,7.45,689,8,0,3533.83,11,0
29,42091.9,5.7,16218.95,48,8.03,661,5,1,3111.48,12,0
47,28387.05,10.6,4866.7,36,5.59,850,0,0,2218.44,13,0
37,24279.06,5.0,26776.59,48,9.95,577,2,0,1344.77,3,0
19,22855.76,3.1,32022.37,12,8.84,665,3,0,-893.38,2,1
34,43172.54,12.6,28508.17,36,9.75,585,2,1,2681.18,15,1
39,90531.95,3.1,7136.98,36,4.57,850,2,0,7331.8,1,0
30,154789.27,1.7,3464.7,36,13.41,442,1,0,12781.68,6,0
59,130050.09,9.9,59274.55,24,10.44,595,3,0,8090.23,13,0
35,27663.3,0.8,8890.9,36,9.06,665,3,0,2022.3,0,1
43,65346.4,1.5,12718.89,36,10.68,587,5,0,5031.06,9,0
36,32790.98,2.6,9532.08,36,7.87,713,3,0,2434.45,3,0
39,30553.17,5.9,13940.34,24,7.49,719,4,0,1918.85,13,0
40,91303.2,0.1,6608.63,36,5.99,827,1,0,7407.58,9,0
46,47655.36,1.9,10730.52,48,8.5,693,4,0,3706.79,1,0
41,33910.34,8.4,12139.56,48,5.56,829,2,0,2543.21,13,0
36,39029.6,5.6,11505.19,12,10.13,610,2,0,2240.28,13,0
42,79423.83,8.1,11682.84,12,6.48,767,2,0,5610.57,6,0
30,15000.0,5.5,2799.25,12,6.02,826,1,1,1009.05,4,0
40,34367.72,1.5,9845.11,48,8.18,703,0,0,2622.8,11,0
42,31254.78,16.7,20264.0,48,9.34,651,2,0,2097.02,6,0
59,41436.5,1.9,21797.68,48,7.43,726,3,0,2926.71,17,0
43,77093.43,4.0,2939.85,60,9.71,600,2,0,6362.41,13,0
38,137390.47,9.4,2181.05,12,9.73,623,4,0,11257.73,7,0
41,161539.1,1.0,4567.11,12,12.38,433,2,0,13055.0,16,0
39,22913.26,11.8,33197.77,12,7.14,736,6,0,-965.2,14,0
41,29952.63,4.2,6855.0,36,7.82,724,1,1,2281.81,11,0
49,194447.36,0.1,3510.59,36,11.04,546,2,0,16088.95,3,0
18,15000.0,9.0,5519.38,36,10.08,555,4,0,1071.7,14,0
26,42288.03,5.2,31522.72,24,6.95,695,5,2,2113.36,14,0
51,60414.58,5.0,2739.4,24,5.28,804,2,0,4914.02,12,0
26,26077.41,0.1,24343.04,24,9.45,630,7,0,1055.98,16,0
20,27631.55,11.7,27046.99,24,9.44,602,2,0,1061.53,0,1
36,41397.31,8.6,5164.61,36,9.67,634,4,0,3283.93,10,0
39,33289.23,4.1,3557.53,12,7.67,716,1,0,2465.18,12,0
23,101187.5,1.9,7257.9,36,11.63,531,3,0,8192.51,0,1
56,120275.84,2.8,5599.91,36,6.18,733,7,1,9852.17,6,0
25,141564.24,0.3,14785.41,12,9.85,595,5,0,10498.18,14,0
34,22500.61,0.9,4900.78,48,8.71,682,4,0,1753.77,8,1
27,49706.41,4.0,4803.21,12,6.47,736,8,1,3727.77,13,0
63,21083.76,0.4,34438.66,36,8.16,689,4,0,675.25,7,0
31,22189.71,8.7,13326.95,48,10.09,637,5,1,1510.56,8,1
53,15000.0,11.0,20613.05,48,6.62,751,3,2,760.02,11,0
22,29731.57,4.5,5101.63,36,9.66,638,2,0,2313.83,17,0
38,27465.35,15.2,15239.71,48,10.65,606,1,0,1897.49,16,0
45,113292.84,4.1,12215.93,36,5.23,850,3,1,9073.68,13,0
32,15000.0,7.5,23174.2,48,5.41,796,8,0,712.0,3,0
24,38401.5,6.2,10442.45,36,13.61,471,10,0,2845.2,2,1
41,59573.99,1.7,25556.14,36,11.54,539,1,1,4121.27,13,0
35,25334.14,0.9,12704.77,48,11.13,562,0,2,1782.01,0,1
35,45089.14,0.1,13239.79,48,4.86,807,3,0,3453.36,10,0
34,60856.24,2.8,7236.1,24,9.78,573,3,1,4738.18,5,1
37,63160.37,1.1,3971.56,12,8.0,715,4,0,4917.88,6,0
19,45571.69,4.3,12766.17,24,10.67,546,2,0,3204.59,5,1
25,66040.41,8.7,30133.14,24,8.26,675,1,0,4136.95,13,0
22,28946.76,6.2,5089.63,48,5.04,833,8,0,2294.93,9,0
29,48895.65,5.4,16801.06,24,8.06,664,2,0,3314.31,17,0
41,32385.19,6.0,12475.92,48,12.25,502,3,0,2368.69,0,1
33,23531.38,4.7,2678.96,48,9.94,603,0,0,1893.08,1,0
36,65557.32,2.5,5424.74,24,8.12,700,2,0,5217.47,7,0
59,41243.42,22.4,1801.59,36,5.69,850,2,1,3382.4,15,1
31,25999.06,0.9,8609.37,36,8.79,677,2,1,1893.65,12,0
51,28911.15,1.3,6755.83,60,8.46,671,1,0,2270.79,6,0
45,183920.96,0.7,23709.9,24,9.24,614,1,0,14240.95,10,0
29,122581.74,1.8,18491.65,48,11.71,534,8,0,9730.82,9,0
40,40031.34,1.8,11766.58,48,11.52,539,5,0,3028.85,3,0
21,32237.29,0.5,6366.5,48,12.01,538,4,0,2518.76,0,1
58,36689.99,6.6,5153.45,12,7.91,654,3,0,2609.42,1,0
22,99505.46,1.1,13395.19,36,8.28,710,0,0,7870.63,16,0
38,19187.24,5.0,23330.35,48,7.37,766,2,0,1036.25,5,1
42,53505.47,0.3,23465.51,60,11.73,581,3,0,3940.01,13,0
33,21544.7,0.6,25070.43,36,7.54,694,5,0,1015.08,16,0
40,15000.0,0.4,5356.65,36,10.35,577,2,1,1076.27,9,0
31,40959.73,6.7,10651.06,60,8.42,695,7,0,3195.2,8,1
28,15138.28,2.7,5704.43,36,13.21,457,6,1,1068.74,4,0
30,24387.35,3.9,6563.37,60,11.36,548,4,0,1888.39,15,1
38,21750.72,0.7,27173.87,36,9.76,615,4,0,938.79,4,0
18,15000.0,2.0,69123.76,36,12.26,546,1,0,-1054.49,8,1
26,15000.0,8.8,10780.36,36,6.32,850,3,0,920.48,1,0
36,32457.44,3.0,7565.34,12,9.03,654,2,0,2043.08,15,1
48,15000.0,5.5,1595.61,24,10.98,570,2,1,1175.65,14,0
39,24443.34,9.4,30051.23,36,7.27,708,0,0,1105.34,1,0
54,32902.01,0.8,12848.48,48,7.95,682,2,0,2428.47,7,0
27,38263.04,0.5,29426.63,36,6.14,796,0,0,2291.5,3,0
30,15000.0,11.6,21503.21,24,14.39,369,4,0,213.6,5,1
51,28197.12,3.0,4597.4,48,7.98,693,0,0,2237.57,11,0
44,31052.4,2.9,6344.46,24,6.9,746,1,1,2303.93,14,0
36,32294.68,0.7,28997.42,36,8.09,701,1,0,1781.35,12,0
42,15000.0,2.8,2477.9,24,8.45,698,3,0,1137.42,17,0
27,15000.0,5.6,50450.66,24,10.98,573,2,0,-1100.93,16,0
37,15000.0,5.4,63266.47,48,10.72,593,4,0,-376.57,0,1
40,35005.56,3.7,17274.63,12,8.41,627,2,0,1411.16,17,0
37,48966.35,5.3,12309.79,24,11.68,515,0,0,3502.9,10,0
41,53422.05,2.2,14555.87,36,9.77,600,5,3,3983.73,14,0
46,15000.0,8.7,15633.34,48,8.62,679,1,0,863.78,9,0
39,21605.98,1.4,14738.77,36,10.93,540,3,0,1318.46,4,0
18,57092.28,1.3,23517.05,24,11.58,606,5,1,3655.27,11,0
50,32949.1,8.2,29505.42,36,13.08,478,3,1,1750.47,3,0
38,70089.19,5.5,22999.08,12,9.07,644,4,0,3828.72,15,1
39,25099.65,0.9,15389.95,48,8.35,704,6,1,1713.39,4,0
18,39806.22,0.4,43137.51,36,11.38,574,4,1,1897.14,7,0
35,25315.48,7.0,9989.77,48,10.81,564,2,1,1852.35,3,0
18,20156.18,0.4,11939.12,36,6.11,771,2,1,1315.87,12,0
34,44196.57,0.3,87805.92,48,8.49,651,6,0,1519.2,10,0
30,29572.44,5.0,41766.5,48,10.53,585,2,1,1394.4,8,1
41,76557.5,3.8,11529.54,24,11.5,563,2,0,5839.74,6,0
38,19840.93,6.4,13673.5,48,8.6,689,2,1,1315.74,7,0
40,32737.45,4.3,10402.8,60,8.22,688,1,0,2516.09,9,0
46,15000.0,9.4,13576.54,24,11.25,530,1,0,615.65,1,0
24,35918.88,0.2,77709.99,36,10.07,647,1,0,483.2,7,0
39,15000.0,13.5,9074.32,48,7.19,709,2,0,1031.9,2,1
32,35506.46,7.8,11967.69,36,8.43,692,0,0,2581.47,4,0
49,74474.34,3.1,14428.59,36,4.3,846,4,0,5778.28,1,0
19,26663.1,24.2,5152.71,48,7.78,737,2,0,2096.66,1,0
34,62001.31,8.0,28455.45,36,8.52,631,0,1,4268.24,7,0
30,295977.53,0.1,17500.3,48,7.45,712,3,0,24242.06,6,0
25,40779.33,4.4,23742.0,60,7.16,686,4,0,2926.36,14,0
30,50537.34,1.3,7250.98,24,7.59,719,3,0,3884.86,16,0
43,67248.49,0.1,24457.36,24,10.94,513,1,0,4464.82,17,0
27,25471.29,3.1,35697.05,48,8.02,674,1,0,1250.8,3,0
24,55600.32,4.7,18297.31,48,6.61,750,5,0,4198.51,4,0
47,15000.0,12.9,27668.83,48,11.48,527,2,0,528.42,17,0
30,40049.64,7.1,36451.02,48,7.13,715,8,2,2462.4,12,0
31,31223.26,0.4,9285.53,36,7.57,758,2,0,2312.8,13,0
35,60836.76,6.0,20577.1,48,9.71,663,4,0,4550.7,12,0
39,24929.71,1.6,9068.0,36,10.54,560,2,0,1782.57,12,0
29,62176.72,0.1,16622.57,36,5.06,808,3,0,4682.75,10,0
59,70392.93,0.7,83126.5,36,11.99,502,4,0,3105.49,10,0
31,20459.44,2.2,15404.4,48,11.02,527,5,0,1306.67,7,0
49,70074.93,7.8,42114.72,60,8.12,689,4,1,4983.22,2,1
37,15000.0,11.2,14344.6,36,9.68,634,0,0,789.29,14,0
25,30574.03,2.9,17472.6,36,8.17,700,3,1,1998.94,11,0
27,58325.02,3.3,83902.33,36,10.63,564,4,0,2128.24,0,1
26,118399.32,6.8,24492.21,36,9.76,623,3,0,9079.07,12,0
33,35588.18,3.2,22124.14,12,5.26,790,3,0,1069.05,5,1
35,15000.0,5.9,6362.53,36,10.25,580,2,0,1043.95,5,1
33,27682.82,1.0,8896.47,48,7.66,738,4,0,2091.13,7,0
41,49047.55,5.8,18916.7,48,9.34,664,7,0,3613.49,4,0
31,121974.91,5.7,10516.68,12,10.46,639,2,0,9237.74,17,0
31,23593.58,14.4,27630.99,36,6.68,752,4,0,1117.0,7,0
30,89656.1,4.4,9814.12,48,5.56,756,1,0,7242.83,10,0
36,24364.06,6.2,11596.1,24,9.44,606,6,0,1498.23,4,0
50,66724.13,7.7,12081.94,48,6.44,790,2,0,5274.16,2,1
56,17648.79,5.9,10439.2,24,6.61,735,6,0,1005.19,4,0
34,31979.08,1.2,13614.13,36,9.37,605,2,0,2229.65,4,0
49,78454.57,1.9,2626.06,36,10.15,531,4,1,6452.96,10,0
43,44391.56,1.7,97059.25,48,7.18,752,1,0,1366.98,6,0
41,79268.11,0.1,6167.17,36,7.67,725,3,1,6413.36,16,0
30,45122.24,0.6,46538.26,36,6.43,769,1,0,2335.32,17,0
37,70258.36,1.7,6360.25,60,8.59,658,1,0,5724.1,13,0
29,19189.22,2.6,5169.77,48,8.33,655,1,0,1472.09,16,0
35,38723.55,3.4,3683.08,60,13.63,466,8,1,3141.97,9,0
38,162821.76,3.6,27328.04,48,10.39,579,4,1,12870.24,7,0
38,24594.69,3.8,16189.65,60,9.67,652,3,1,1708.2,2,1
18,28430.3,15.3,6395.06,60,7.42,696,3,0,2241.29,9,0
26,45658.85,10.0,14550.66,24,7.99,667,2,0,3146.88,14,0
48,65886.44,4.2,9687.24,12,8.77,641,1,0,4644.41,7,0
42,76733.49,6.6,50063.6,24,9.04,605,1,0,4106.4,5,1
35,52667.8,9.2,13862.32,48,6.23,850,1,1,4061.96,11,0
21,47866.28,0.9,40379.1,36,9.83,598,2,0,2689.16,15,1
28,15000.0,1.0,3075.82,24,5.29,834,5,0,1114.66,3,0
41,25148.88,22.7,43949.65,60,7.09,768,1,0,1223.62,10,0
19,20935.9,1.7,10810.63,36,9.73,624,2,0,1397.2,8,1
29,24079.6,1.7,19521.79,60,5.81,850,3,0,1630.94,16,0
37,42991.31,12.6,32986.49,48,9.7,644,1,0,2750.73,9,0
18,33614.74,9.3,6312.36,48,5.83,824,2,0,2653.47,7,0
45,24544.48,4.2,7970.37,48,7.91,706,2,2,1851.13,3,0
23,89673.58,3.3,11092.78,36,11.64,533,2,0,7106.26,7,0
32,68579.97,0.8,12863.16,36,4.57,840,3,2,5331.96,6,0
32,42548.7,0.9,6916.76,12,7.37,731,6,1,2946.06,8,1
47,20407.45,6.8,10521.79,24,8.2,694,6,0,1223.79,13,0
28,17478.62,0.0,10434.06,24,9.21,645,0,1,978.87,15,1
37,15000.0,11.2,29062.06,48,8.62,643,3,0,532.02,15,1
33,15000.0,2.0,6547.68,36,7.45,712,3,0,1046.48,0,1
44,32320.6,3.3,99567.87,48,7.89,722,4,0,267.78,8,1
38,186877.79,4.9,4030.88,12,10.66,582,2,0,15217.53,12,0
65,29139.49,1.7,6178.86,48,4.77,824,1,0,2286.64,13,0
35,127885.48,0.5,32165.78,36,11.23,541,1,0,9600.55,7,0
18,16108.93,4.8,3125.42,60,10.52,598,1,0,1275.2,16,0
51,31892.18,2.6,6938.17,48,10.29,593,5,2,2480.74,16,0
41,19231.26,5.1,14488.52,36,8.86,695,3,0,1142.82,7,0
18,69039.75,0.0,8283.62,24,7.7,723,4,1,5379.8,7,0
29,15000.0,2.6,27841.94,48,7.7,704,0,0,574.21,11,0
46,31511.13,1.3,71360.51,12,9.33,594,5,0,-3625.58,3,0
36,22024.91,5.0,27058.2,36,11.16,553,1,0,947.51,5,1
26,79011.6,0.5,11124.36,36,8.58,661,4,0,6232.72,10,0
22,21869.04,6.7,4185.6,48,9.15,658,2,1,1717.96,9,0
44,37223.92,0.2,17110.69,12,8.28,684,4,0,1611.34,11,0
38,33423.88,0.9,2179.55,60,8.02,706,0,0,2741.11,17,0
22,15000.0,12.3,31498.0,36,6.66,721,3,1,282.32,13,0
40,18123.99,7.6,13268.42,24,7.32,766,2,0,914.34,7,0
18,32987.9,1.1,16937.48,24,8.92,642,4,0,1975.83,0,1
40,39671.13,1.4,31941.04,24,10.53,553,3,0,1824.19,13,0
30,49495.42,12.7,11122.01,24,8.97,665,0,1,3616.66,7,0
34,15000.0,1.6,6593.86,48,8.56,628,3,0,1087.29,6,0
23,20190.42,0.2,10050.78,48,9.34,686,3,0,1430.8,7,0
29,30626.33,2.8,5747.23,24,9.71,641,3,0,2287.76,3,0
23,22811.33,0.2,6647.88,36,7.51,726,1,0,1694.12,4,0
46,53416.72,0.8,12047.85,12,5.92,796,4,0,3414.92,7,0
29,24568.95,18.9,14621.46,60,8.62,651,2,1,1746.58,17,0
25,32918.12,0.6,23199.35,48,11.87,556,1,0,2133.73,1,0
32,41817.52,4.3,95826.94,48,7.9,676,1,0,1149.87,15,1
50,61704.55,3.0,21364.36,36,7.92,700,4,0,4473.35,7,0
27,73072.22,2.5,13299.39,24,9.54,615,2,0,5478.47,4,0
23,59712.53,4.3,7341.37,24,11.11,517,2,0,4633.5,2,1
28,92959.88,9.4,9544.16,36,10.89,543,0,0,7434.69,0,1
31,18283.02,11.0,3596.9,24,10.79,579,6,0,1356.29,1,0
30,69659.43,4.1,9828.75,36,6.97,740,2,1,5501.6,3,0
38,51842.98,6.1,8922.4,60,10.14,613,3,0,4130.06,6,0
32,21807.95,3.9,3120.64,12,5.2,807,5,0,1549.89,7,0
43,21898.69,9.0,15281.02,36,7.51,749,3,2,1349.49,10,0
18,15136.26,6.0,13355.25,48,7.4,738,4,0,939.06,7,0
35,42498.31,0.2,8931.33,48,8.96,675,2,0,3319.44,2,1
47,37318.37,1.9,7146.72,48,10.3,588,4,1,2927.57,9,0
35,79658.12,0.2,10432.84,12,10.1,562,2,0,5720.48,2,1
35,37980.73,3.8,13427.72,36,9.62,606,3,0,2734.18,11,0
41,91323.99,3.9,5019.96,48,7.23,728,2,0,7489.59,11,0
38,15000.0,4.6,2346.14,36,9.32,635,1,2,1175.04,6,0
45,25756.32,1.6,48615.8,48,8.65,682,2,1,944.62,11,0
42,15000.0,0.8,27009.99,36,5.05,836,2,0,439.88,14,0
33,16528.39,4.2,8252.38,24,8.84,676,2,1,1000.96,7,0
31,44682.64,9.3,5638.76,48,6.64,756,1,0,3589.47,10,0
29,15000.0,1.6,9037.84,48,7.62,743,3,0,1030.97,9,0
28,20053.03,1.3,24686.48,60,6.72,733,2,1,1185.52,7,0
31,62875.96,0.0,8295.5,24,7.65,718,0,0,4865.8,13,0
23,147570.74,6.7,8985.44,12,8.01,741,3,0,11515.89,13,0
53,35003.81,5.3,14041.91,24,7.02,761,2,0,2288.16,7,0
34,28480.84,1.9,3413.88,24,7.75,734,1,0,2219.39,11,0
57,15000.0,4.8,48148.52,48,5.46,828,1,0,131.11,0,1
22,20081.56,0.7,12505.57,48,10.32,606,3,1,1354.36,11,0
22,27875.16,22.7,9993.15,60,6.06,801,2,1,2129.46,13,0
34,111745.93,0.4,4683.8,60,13.38,473,0,0,9204.68,5,1
33,28249.23,10.7,3590.08,36,11.49,524,3,0,2235.73,11,0
34,36022.07,2.0,18781.65,48,9.93,650,4,0,2526.12,7,0
22,16578.48,4.3,26064.12,60,9.21,652,3,0,837.83,5,1
29,49857.98,14.1,8746.23,12,9.72,639,5,0,3387.04,17,0
41,67655.72,0.8,15984.13,48,7.12,711,5,0,5254.33,6,0
22,129885.19,10.4,18897.55,48,8.62,690,3,0,10356.9,9,0
52,19369.22,2.5,5709.18,48,12.42,431,2,0,1462.58,14,0
35,66576.76,0.2,34230.19,48,7.23,732,2,0,4724.72,12,0
45,52438.98,1.0,2058.77,24,5.4,782,0,1,4279.22,9,0
23,31517.23,16.2,22350.96,36,10.34,596,3,0,1901.66,14,0
38,28085.24,1.0,38096.54,36,11.3,553,2,0,1087.79,16,0
38,40536.94,21.3,26415.53,48,8.73,686,4,0,2724.11,12,0
23,24056.53,5.4,12210.23,48,10.55,605,2,1,1691.79,8,1
18,73592.18,11.0,11140.56,36,11.92,523,2,0,5763.08,12,0
46,46244.11,8.8,6718.78,12,12.84,531,4,0,3254.08,14,0
40,52161.13,4.5,4176.03,12,9.85,611,5,0,3979.91,16,0
24,24520.49,4.7,11640.36,48,8.86,646,4,1,1754.48,4,0
36,59161.59,1.7,12131.54,36,8.13,649,1,0,4549.25,4,0
35,98280.5,1.5,29209.5,36,11.14,539,9,0,7231.82,6,0
45,16762.24,2.1,22912.53,36,10.94,525,6,1,647.38,5,1
22,40067.74,5.4,47323.26,12,7.87,683,4,1,-774.75,0,1
44,33846.3,5.7,42224.3,24,8.51,706,6,1,901.0,9,0
31,45955.37,2.2,33683.36,48,9.16,655,2,0,2988.84,17,0
37,72344.8,1.7,11619.18,12,8.41,686,1,1,5015.8,9,0
34,69573.38,1.2,7092.76,24,7.82,702,7,1,5477.58,3,0
21,88068.13,7.0,12592.72,12,10.91,551,3,0,6226.57,11,0
56,16249.41,3.0,46762.72,48,11.53,526,3,0,133.44,2,1
30,52538.3,8.9,15064.82,24,7.24,688,4,1,3702.06,0,1
28,39286.51,5.8,100000.0,48,5.59,837,5,0,944.12,5,1
32,42709.17,20.3,36341.48,48,8.13,676,3,0,2669.68,13,0
31,15000.0,1.1,5110.51,12,7.43,727,3,0,806.79,4,0
24,40002.74,3.7,31041.69,36,8.5,667,2,0,2353.65,12,0
52,67878.83,0.0,13440.46,24,9.0,691,5,0,5042.55,0,1
30,16838.98,0.1,16047.32,12,9.66,605,5,1,-5.03,1,0
28,63343.71,7.1,5972.2,48,11.01,543,1,0,5124.26,13,0
29,40670.33,10.2,9678.36,48,11.49,501,5,1,3136.74,11,0
25,17621.58,1.1,7283.67,48,10.16,557,3,1,1283.17,5,1
27,176613.93,7.0,13777.94,36,8.74,681,1,1,14281.36,3,0
19,53543.12,20.9,15086.08,36,9.99,585,1,0,3975.21,1,0
46,85520.02,4.6,75867.97,48,11.36,563,3,0,5152.53,3,0
43,15000.0,1.2,10089.04,24,7.2,751,3,0,797.37,16,0
30,60368.65,5.3,1975.98,48,5.09,850,2,0,4985.13,13,0
33,40159.58,1.7,11598.81,36,7.61,740,2,1,2985.25,9,0
38,74478.16,2.7,18119.19,48,7.83,683,2,0,5765.62,3,0
36,84531.47,16.0,21592.51,48,11.11,553,1,0,6485.07,5,1
54,19067.66,7.9,16028.31,36,7.18,746,2,0,1092.74,11,0
31,15000.0,0.8,6123.49,36,12.2,516,3,1,1046.03,9,0
48,43032.68,1.5,6619.69,12,10.35,596,2,0,3003.0,7,0
47,30239.46,11.6,100000.0,48,10.6,560,5,0,-45.22,15,1
32,19536.57,0.4,8128.48,24,12.36,485,2,0,1244.04,12,0
32,27614.27,6.7,12193.75,36,7.19,728,0,1,1923.62,3,0
48,15625.04,5.7,9574.92,36,8.6,673,1,1,999.39,14,0
49,15000.0,2.2,7310.6,48,10.46,570,6,1,1062.97,15,1
41,31966.08,4.0,20097.79,60,7.0,724,3,0,2265.88,14,0
42,84795.63,5.2,34102.33,36,5.61,767,3,1,6034.86,8,1
40,46312.76,4.2,8757.43,48,7.5,705,3,1,3647.65,6,0
52,35281.13,3.1,4865.8,24,9.78,611,5,1,2716.06,3,0
28,56651.39,2.6,5305.3,36,8.89,638,3,0,4552.51,14,0
27,22764.18,5.2,2097.44,24,12.69,470,2,1,1797.6,14,0
21,66636.64,11.3,3202.22,36,5.67,780,3,0,5456.11,12,0
47,20555.5,0.2,41229.7,48,8.09,690,4,0,704.68,10,0
31,84611.57,4.2,78146.72,48,10.97,538,3,0,5032.36,5,1
47,69577.46,0.5,17477.33,60,9.54,591,6,1,5430.72,8,1
28,37920.68,6.7,6998.08,36,7.4,742,4,0,2942.69,8,1
38,38385.77,4.1,7330.3,36,9.06,626,1,0,2965.51,3,0
37,40899.73,2.4,34623.16,48,9.9,581,4,0,2531.84,1,0
43,25190.83,15.8,12736.92,24,7.01,745,3,0,1528.91,12,0
35,35152.55,3.0,28386.84,48,8.06,667,4,0,2235.57,4,0
34,30213.02,1.7,31937.82,36,7.76,710,9,0,1520.47,14,0
29,28257.77,8.5,8816.43,60,7.84,683,3,0,2176.72,14,0
32,56082.6,1.2,11144.02,24,9.73,624,3,0,4160.7,6,0
26,19467.72,0.1,11660.16,48,8.23,657,4,1,1336.39,3,0
36,96530.9,1.7,11557.55,60,6.26,790,2,0,7819.4,11,0
27,37731.83,2.3,9851.46,48,8.06,687,5,1,2903.54,6,0
37,72302.59,5.6,20147.68,12,8.54,658,2,1,4267.57,14,0
44,84730.14,4.2,20199.18,48,8.81,623,3,0,6560.01,14,0
25,15000.0,2.4,24841.52,60,6.67,766,4,0,761.97,3,0
29,103063.49,5.7,14547.1,60,9.81,562,1,0,8280.9,11,0
45,15000.0,0.5,36592.78,36,6.83,731,2,1,122.96,17,0
26,78295.04,5.0,4390.96,24,11.16,556,2,0,6319.61,6,0
45,25682.41,0.9,16070.04,24,10.78,571,1,0,1392.85,15,1
50,39376.9,2.0,5395.41,48,11.81,511,2,1,3139.83,8,1
42,81968.7,1.8,28841.39,24,13.67,411,3,0,5450.46,11,0
23,73946.68,0.9,34893.11,12,10.89,574,2,0,3080.1,8,1
34,32456.62,6.3,37044.19,24,11.87,503,2,1,963.17,4,0
31,34432.83,1.4,11094.46,48,11.11,570,3,0,2582.07,16,0
48,29745.5,3.8,18552.09,36,7.16,760,4,0,1904.6,17,0
31,361812.98,1.7,2641.4,60,10.64,586,3,1,30094.12,9,0
47,15000.0,0.4,36823.38,12,6.45,741,2,0,-1926.88,4,0
